OBJECTID,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,id,city,company,name,type,prod,type_ru,lat,long,out,name_en,AREA,PERIMETER,CODE,NAME_1,TYPE_1,REG,AREA_1,PERIMETER_1,GLG
326,1,326,1,326,334,Íàðüÿí-Ìàð,ÀÎ «Íåçàâèñèìàÿ íåôòåãàçîâàÿ êîìïàíèÿ»,Êîëâèíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,67.469443999999996,59.458888999999999,/oil-gas-field/kolvinskoe,Kolvinskoe,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,109204210740.423004150390625,3242898.160000000149012,K
327,1,327,1,327,335,Óðåíãîé,ÎÀÎ «Ñåâåðíåôòåãàçïðîì»,Þæíî-Ðóññêîå ìåñòîðîæäåíèå (ÞÐÍÃÊÌ),oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,65.934854999999999,80.275554999999997,/oil-gas-field/south-russkoe,South Russkoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
328,1,328,1,328,336,Òàðêî-Ñàëå,ÏÀÎ «ÍÎÂÀÒÝÊ»,Òåðìîêàðñòîâîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,65.405556000000004,82.474444000000005,/oil-gas-field/termokarstovoye,Termokarstovoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1052942730417.592041015625000,23622380.964999999850988,K
329,1,329,1,329,337,ïãò Íîãëèêè,ÎÎÎ «Ãàçïðîìíåôòü-Ñàõàëèí»,Ìåñòîðîæäåíèå Òðèòîí (Àÿøñêèé ó÷àñòîê),oil,,íåôòÿíîå,52.519564000000003,144.140625000000000,/oil-gas-field/triton,Triton,203974244217.566986083984375,3086468.657999999821186,1321,Deryugin Basin, ,0,10059528710210.796875000000000,88017714.201000005006790,SEA
330,1,330,1,330,338,Íèæíåâàðòîâñê,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Õîõðÿêîâñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,61.524005000000002,79.374847000000003,/oil-gas-field/khokhryakovskoye,Khokhryakovskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
331,1,331,1,331,339,Íåôòåþãàíñê,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Ñàëûìñêîå ìåñòîðîæäåíèå (Ëåìïèíñêàÿ ïëîùàäü),oil,,íåôòÿíîå,60.849594000000003,71.244277999999994,/oil-gas-field/salymskoe,Salymskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
332,1,332,1,332,340,Íèæíåâàðòîâñê,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Êèíÿìèíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,60.497138000000000,74.706429999999997,/oil-gas-field/kinyaminskoe,Kinyaminskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
333,1,333,1,333,341,Óñòü-Êóò,ÎÎÎ «ÈÍÊ» (Èðêóòñêàÿ íåôòÿíàÿ êîìïàíèÿ),Ìàðêîâñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,57.335278000000002,106.730000000000004,/oil-gas-field/markovskoe,Markovskoe,360115965584.392028808593750,3295676.089999999850988,1210,Nepa-Botuoba Arch,p,1,130081261281.199005126953125,6486465.122999999672174,O
334,1,334,1,334,342,ßð-Ñàëå,ÏÀÎ «Ãàçïðîì»,Ñåâåðî-Òàìáåéñêèé ëèöåíçèîííûé ó÷àñòîê,gas-condensate,,ãàçîêîíäåíñàòíîå,71.732727999999994,71.985597999999996,/oil-gas-field/severo-tambeiskoe,Severo Tambeiskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,79346903486.179000854492188,2485392.078000000212342,Pg
335,1,335,1,335,343,NA,ÏÀÎ «Ãàçïðîì»,Ðóñàíîâñêèé ëèöåíçèîííûé ó÷àñòîê,gas-condensate,,ãàçîêîíäåíñàòíîå,73.366667000000007,65.616667000000007,/oil-gas-field/rusanovskoe,Rusanovskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,10059528710210.796875000000000,88017714.201000005006790,SEA
336,1,336,1,336,344,NA,ÏÀÎ «Ãàçïðîì»,Ëåíèíãðàäñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,72.358889000000005,65.620833000000005,/oil-gas-field/leningradskoe,Leningradskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,10059528710210.796875000000000,88017714.201000005006790,SEA
337,1,337,1,337,345,Ëåíñê,ÏÀÎ «Ãàçïðîì»,Òàñ-Þðÿõñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,61.750000000000000,113.583332999999996,/oil-gas-field/tas-uryakhskoe,Tas Uryakhskoe,360115965584.392028808593750,3295676.089999999850988,1210,Nepa-Botuoba Arch,p,1,409032956975.697998046875000,18614348.852000001817942,J
338,1,338,1,338,346,Íåôòåþãàíñê,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Ïåòåëèíñêîå ìåñòîðîæäåíèå,oil-gas,,íåôòåãàçîâîå,60.600555999999997,71.948888999999994,/oil-gas-field/petelinskoe,Petelinskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
339,1,339,1,339,347,Íåôòåþãàíñê,Ñîáñòâåííèê/Èíâåñòîð,Ìóëòàíîâñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,60.050621999999997,73.498880000000000,/oil-gas-field/multanovskoe,Multanovskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
340,1,340,1,340,348,Íÿãàíü,ÏÀÎ ""ËÓÊÎÉË"",Çàïàäíî-Òóãðîâñêîå ìåñòîðîæäåíèå,oil-gas,,íåôòåãàçîâîå,61.668128000000003,64.673423999999997,/oil-gas-field/zapadno-tugrovskoe,Zapadno Tugrovskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
341,1,341,1,341,349,NA,ÏÀÎ ""ËÓÊÎÉË"",Âîñòî÷íî-Òóãðîâñêîå ìåñòîðîæäåíèå,oil-gas,,íåôòåãàçîâîå,61.680556000000003,64.848889000000000,/oil-gas-field/vostochno-tugrovskoe,Vostochno Tugrovskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
342,1,342,1,342,350,Õàíòû-Ìàíñèéñê,ÎÎÎ «ËÓÊÎÉË-Çàïàäíàÿ Ñèáèðü»,Ëîâèíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,61.244312999999998,65.016402999999997,/oil-gas-field/lovinskoe,Lovinskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
343,1,343,1,343,351,Íèæíåâàðòîâñê,Ñîáñòâåííèê/Èíâåñòîð,Þæíî-Ãàâðèêîâñêîå ìåñòîðîæäåíèå,oil-gas,,íåôòåãàçîâîå,58.767221999999997,74.094722000000004,/oil-gas-field/yuzhno-gavrikovskoe,Yuzhno Gavrikovskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
344,1,344,1,344,352,NA,ÀÎ «Òîìñêíåôòü» ÂÍÊ,Ãåðàñèìîâñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,57.650002999999998,78.914478000000003,/oil-gas-field/gerasimovskoe,Gerasimovskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
345,1,345,1,345,353,Óñèíñê,ÎÎÎ «ËÓÊÎÉË-Êîìè»,Þæíî-Þðüÿõèíñêîå ìåñòîðîæäåíèå,oil-gas,,íåôòåãàçîâîå,66.718365000000006,55.001078000000000,/oil-gas-field/yuzhno-yuryakhinskoe,Yuzhno Yuryakhinskoe,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,109204210740.423004150390625,3242898.160000000149012,K
346,1,346,1,346,354,Íàðüÿí-Ìàð,ÎÎÎ «ËÓÊÎÉË-Êîìè»,Ïàøøîðñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,67.016666999999998,54.797811000000003,/oil-gas-field/pashshorskoe,Pashshorskoe,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,109204210740.423004150390625,3242898.160000000149012,K
347,1,347,1,347,355,Óñèíñê,ÎÎÎ «ËÓÊÎÉË-Êîìè»,Ìåñòîðîæäåíèå èì. Àëàáóøèíà,oil,,íåôòÿíîå,66.251666999999998,56.623333000000002,/oil-gas-field/im-alabushina,Im Alabushina,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,109204210740.423004150390625,3242898.160000000149012,K
348,1,348,1,348,356,Èðêóòñê,ÏÀÎ «Ãàçïðîì íåôòü»,Èãíÿëèíñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,66.279443999999998,56.430000000000000,/oil-gas-field/ignyalinskoe,Ignyalinskoe,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,109204210740.423004150390625,3242898.160000000149012,K
349,1,349,1,349,357,Ëåíñê,ÏÀÎ «Ãàçïðîì íåôòü»,Òûìïó÷èêàíñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,60.536907999999997,110.552006000000006,/oil-gas-field/tympuchikanskoe,Tympuchikanskoe,360115965584.392028808593750,3295676.089999999850988,1210,Nepa-Botuoba Arch,p,1,173720350176.319000244140625,12617611.766000000759959,Cm
350,1,350,1,350,358,Ëåíñê,ÏÀÎ «Ãàçïðîì íåôòü»,Âàêóíàéñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,60.464444000000000,109.756388999999999,/oil-gas-field/vakunaiskoe,Vakunaiskoe,360115965584.392028808593750,3295676.089999999850988,1210,Nepa-Botuoba Arch,p,1,173720350176.319000244140625,12617611.766000000759959,Cm
351,1,351,1,351,359,ßêóòñê,ÀÎ «ÑÀÕÀÒÐÀÍÑÍÅÔÒÅÃÀÇ»,Ñðåäíåòþíãñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,64.528835000000001,120.495385999999996,/oil-gas-field/srednetyungskoe,Srednetyungskoe,313699940645.426025390625000,3451244.211000000126660,1214,Lena-Vilyuy Basin, ,0,1052942730417.592041015625000,23622380.964999999850988,K
352,1,352,1,352,360,Ëåíñê,ÏÀÎ «Ãàçïðîì»,Âåðõíåâèëþ÷àíñêîå ìåñòîðîæäåíèå,oil-gas,,íåôòåãàçîâîå,61.730832999999997,115.508888999999996,/oil-gas-field/verkhnevilyuchanskoe,Verkhnevilyuchanskoe,360115965584.392028808593750,3295676.089999999850988,1210,Nepa-Botuoba Arch,p,1,409032956975.697998046875000,18614348.852000001817942,J
353,1,353,1,353,361,Íîðèëüñê,ÏÀÎ «Ãàçïðîì»,Ñåâåðî-Ñîëåíèíñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,69.165000000000006,81.123648000000003,/oil-gas-field/severo-soleninskoe,Severo Soleninskoe,309349807114.385009765625000,2917333.015000000130385,1175,Yenisey-Khatanga Basin, ,0,1991093993625.498046875000000,45775025.710000000894070,Pg
354,1,354,1,354,362,Áóçóëóê,ÀÎ «Îðåíáóðãíåôòü»,Áîáðîâñêîå ìåñòîðîæäåíèå,oil-gas,,íåôòåãàçîâîå,52.621389000000001,51.921388999999998,/oil-gas-field/bobrovskoe,Bobrovskoe,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,8449014828.029999732971191,1941975.810999999986961,Tr
355,1,355,1,355,363,Òîáîëüñê,ÎÎÎ «ÐÍ «Óâàòíåôòåãàç»,Òàëüöèéñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,59.039166999999999,72.807777999999999,/oil-gas-field/talciiskoe,Talciiskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
356,1,356,1,356,364,Ëàáûòíàíãè,ÏÀÎ «ÍÎÂÀÒÝÊ»,Ìàëî-ßìàëüñêèé ëèöåíçèîííûé ó÷àñòîê,gas-condensate,,ãàçîêîíäåíñàòíîå,68.261667000000003,71.447778000000000,/oil-gas-field/malo-yamalskoe,Malo Yamalskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,66021901143.377998352050781,3595228.526999999769032,K
357,1,357,1,357,365,Ëàáûòíàíãè,ÎÎÎ «Ãàçïðîìíåôòü-ßìàë»,Þæíî-Êàìåííîìûññêèé ëèöåíçèîííûé ó÷àñòîê,oil,,íåôòÿíîå,67.886111000000000,72.459444000000005,/oil-gas-field/yuzhno-kamennomysskoe,Yuzhno Kamennomysskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,79346903486.179000854492188,2485392.078000000212342,Pg
358,1,358,1,358,366,Ëàáûòíàíãè,ÏÀÎ «Ãàçïðîì íåôòü»,Êàìåííîìûññêèé ëèöåíçèîííûé ó÷àñòîê,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,68.536666999999994,73.449721999999994,/oil-gas-field/kamennomysskoe,Kamennomysskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,79346903486.179000854492188,2485392.078000000212342,Pg
359,1,359,1,359,367,Ëàáûòíàíãè,ÏÀÎ «Ãàçïðîì íåôòü»,Ñóðîâûé ëèöåíçèîííûé ÷àñòîê,oil,,íåôòÿíîå,67.071111000000002,71.555555999999996,/oil-gas-field/surovoe,Surovoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,79346903486.179000854492188,2485392.078000000212342,Pg
360,1,360,1,360,368,Êóíãóð,ÎÎÎ ""ËÓÊÎÉË-ÏÅÐÌÜ"",Êîêóéñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,57.207777999999998,56.616388999999998,/oil-gas-field/kokuiskoe,Kokuiskoe,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,604011631899.788940429687500,20681400.471999999135733,P
361,1,361,1,361,369,NA,ÎÎÎ «Ãàçïðîì íåôòü øåëüô»,Äîëãèíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,69.664721999999998,55.699722000000001,/oil-gas-field/dolginskoe,Dolginskoe,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,10059528710210.796875000000000,88017714.201000005006790,SEA
362,1,362,1,362,370,Èæåâñê,ÎÀÎ ""Óäìóðòíåôòü"",Èæåâñêîì ìåñòîðîæäåíèè,oil,,íåôòÿíîå,56.651389000000002,53.363056000000000,/oil-gas-field/izhevskoe,Izhevskoe,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,604011631899.788940429687500,20681400.471999999135733,P
363,1,363,1,363,371,Íèæíåâàðòîâñê,ÎÀÎ ""ÍÃÊ ""Ñëàâíåôòü"",Âàòèíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,61.112777999999999,76.010555999999994,/oil-gas-field/vatinskoe,Vatinskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
364,1,364,1,364,372,Íîâûé Óðåíãîé,ÎÀÎ ""Àðêòèêãàç"" (""ÀÐÊÒÈ×ÅÑÊÀß ÃÀÇÎÂÀß ÊÎÌÏÀÍÈß""),Ñåâåðî-Åñåòèíñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,66.171110999999996,77.575277999999997,/oil-gas-field/severo-esetinskoe,Severo Esetinskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
365,1,365,1,365,373,Âîðêóòà,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Íÿäåéþñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,67.846110999999993,60.568888999999999,/oil-gas-field/nyadeiyuskoe,Nyadeiyuskoe,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,109204210740.423004150390625,3242898.160000000149012,K
366,1,366,1,366,374,Êîãàëûì,ÎÎÎ «ËÓÊÎÉË-Çàïàäíàÿ Ñèáèðü»,Èìèëîðñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,62.863610999999999,73.843333000000001,/oil-gas-field/imilorskoe,Imilorskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
367,1,367,1,367,375,Ñóðãóò,ÏÀÎ ""ËÓÊÎÉË"",×óìïàññêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,61.240278000000004,75.107500000000002,/oil-gas-field/chumpasskoe,Chumpasskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
368,1,368,1,368,376,Ñîñíîãîðñê,ÎÎÎ «ËÓÊÎÉË-Êîìè»,Ïàøíèíñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,63.256667000000000,56.443888999999999,/oil-gas-field/pashninskoe,Pashninskoe,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,11882441930.650999069213867,717480.366999999969266,Tr
369,1,369,1,369,377,Ìåëåóç,ÀÎ «Îðåíáóðãíåôòü»,Âîëîñòíîâñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,52.981943999999999,56.193888999999999,/oil-gas-field/volostnovskoe,Volostnovskoe,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,604011631899.788940429687500,20681400.471999999135733,P
370,1,370,1,370,378,NA,ÀÎ ÍÊ ""ÐóññÍåôòü"",Âåðõíå-Øàïøèíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,60.750438000000003,70.210189999999997,/oil-gas-field/verkhne-shapshynskoe,Verkhne Shapshynskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
371,1,371,1,371,379,Ñîëèêàìñê,ÎÎÎ ""ËÓÊÎÉË-ÏÅÐÌÜ"",Æèëèíñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,59.588191000000002,57.131985000000000,/oil-gas-field/zhilinskoe,Zhilinskoe,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,604011631899.788940429687500,20681400.471999999135733,P
372,1,372,1,372,380,Ïå÷îðà,ÎÎÎ «Ãàçïðîì äîáû÷à Êðàñíîäàð»,Ïå÷îðîãîðîäñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,65.116667000000007,57.231144999999998,/oil-gas-field/pechorogorodskoe,Pechorogorodskoe,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,5144557341.496999740600586,437164.560999999986961,Tr
373,1,373,1,373,381,Óâàò,ÎÎÎ «ÐÍ «Óâàòíåôòåãàç»,Íåì÷èíîâñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,59.193055999999999,71.393889000000001,/oil-gas-field/nemchinovskoe,Nemchinovskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
374,1,374,1,374,382,Íèæíåâàðòîâñê,ÀÎ «Òîìñêíåôòü» ÂÍÊ,Òðàéãîðîäñêî-Êîíäàêîâñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,59.437221999999998,78.706389000000001,/oil-gas-field/traigorodsko-kondakovskoe,Traigorodsko Kondakovskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
375,1,375,1,375,383,Óñèíñê,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Þæíî-Áàãàíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,66.384721999999996,58.146110999999998,/oil-gas-field/yuzhnobaganskoe,Yuzhnobaganskoe,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,34088606601.536998748779297,2475141.949000000022352,J
376,1,376,1,376,384,Ñóðãóò,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Êóçîâàòêèíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,60.089444000000000,72.465833000000003,/oil-gas-field/kuzovatkinskoe,Kuzovatkinskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
377,1,377,1,377,385,Ñàáåòòà,ÎÎÎ «ÍÎÂÀÒÝÊ-ÞÐÕÀÐÎÂÍÅÔÒÅÃÀÇ»,Âåðõíåòèóòåéñêîå ìåñòîðîæäåíèå,gas,,ãàçîâîå,70.707499999999996,69.971666999999997,/oil-gas-field/verkhnetiuteyskoe,Verkhnetiuteyskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,8357565001.170999526977539,372583.938000000023749,K
378,1,378,1,378,386,Ñàáåòòà,ÎÎÎ «ÍÎÂÀÒÝÊ-ÞÐÕÀÐÎÂÍÅÔÒÅÃÀÇ»,Çàïàäíî-Ñåÿõèíñêîå ìåñòîðîæäåíèå,gas,,ãàçîâîå,70.715277999999998,69.965277999999998,/oil-gas-field/zapadno-seyakhinskoye,Zapadno Seyakhinskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,8357565001.170999526977539,372583.938000000023749,K
